17033;Kaufland;Torfsteg 11
30853;Aldi;Am Pferdemarkt 9a
30853;Yunus Market;Rathenaustraße 15B
30890;Woolworths;Marktstraße 38
30938;Frisch-Markt;Wallstraße 18
30938;Frischemarkt Pagel;Mellendorfer Str. 36a
30974;Naturkost an der Sonnenuhr;Hauptstraße 2b
30982;Lidl;Göttinger Straße 13
30982;Rewe;Auf der Burg 6
30982;NP;Hauptstraße 30a
30982;Aldi;Johann-Koch-Straße None
31036;NP;Hauptstraße 19a
31061;Zauberwurzel;Kurze Straße 11
31079;Netto;Lindenhof 4
31084;NP - Niedrig Preis;Alfelder Straße 22
31134;Netto Marken-Discount;Wallstraße 4
31134;Hopfen & Happen;Wallstraße 12
31137;Kaufland;Römerring 8
31137;Penny;Phoenixstraße 8
31137;Rewe;Phoenixstraße 4
31137;Netto;Steuerwalder Straße 146
31139;Edeka;Geschwister-Scholl-Straße 1
31139;denn's Biomarkt;Alfelder Straße 56p
31171;Netto;Hauptstraße 96
31171;Rnah;Kirchstraße 10
31188;Edeka;Marktstraße 25
31224;Euro Shop;Gröpern 13
31234;Rewe;Peiner Straße 25a
31241;REWE Supermarkt;Eichstraße 12
31241;LIDL;Zum Wasserturm None
31241;Rewe Getränkemarkt;Eichstraße 12
31246;Netto Marken-Discount;Osterfeld 4
31303;LIDL;Uetzer Straße 2
31303;Edeka;Weserstraße 2
31311;nah und gut Frischmarkt Axel Schumann;Fuhsestraße 29
31311;EDEKA Habel;Am Kindergarten 4
31542;Penny;Hauptstraße 20
31542;Rewe;Kurhausstraße 4
31553;Penny;Obere Straße 32
31582;famila;Lemker Straße 20
31582;Rewe;Hannoversche Straße 56
31582;Yasar Marketim;Verdener Straße 18
31582;Der Bioladen;Marktplatz 3
31582;Netto Marken-Discount;Lange Straße 75
31595;Penny;Stolzenauer Straße 8
31606;Heineking Frischemarkt Warmsen;Zur Linde 30
31636;Dorfladen Linsburg;Grund 7
31655;Rewe;Jahnstraße 35
31655;Kaufland;Am Helweg 4
31655;Lidl;Breslauer Straße 4
31655;Böhne;Niedernstraße 5
31683;nah&frisch Markt Grimm;Henriettenstraße 2-4
31691;Edeka Köpper;Bergkrug 5
31700;Bioasis 3;Avenue Émile Dewoitine 6
31700;Biocoop;Rue Henri Matisse 2
31700;Carrefour Contact;Route de Grenade 2
31700;AuBio Arcadie;Route de Grenade 223
31737;WEZ;Detmolder Straße 35
31749;Penny;Rehrener Straße 43
31749;Dorfladen;Rolfshagener Straße 59
31785;Real;Pferdemarkt 1
31785;BioMarkt Hameln;Deisterstraße 90
31785;Tinte Toner Hameln;Baustraße 9
31785;Kassenhaus Hameln;Baustraße 9
31787;Rewe;Fischbecker Landstraße 86
31787;Aldi Nord;Fischbecker Landstraße 86
31789;Kaufland;Werkstraße 17
31812;Nahkauf;Pyrmonter Straße 25
31832;Penny;Hamelner Straße 6
31848;Rewe;Am Rohmel-Center 4
31848;Lidl;Am Rohmel-Center 1
31848;Penny;Bahnhofstraße 12
31848;Takko;Am Rohmel-Center 2
31848;Kaufhaus Döring;Lange Straße 6-8
31867;EDEKA - Kreisel;Coppenbrügger Landstraße 9
32052;Combi;Tribenstraße 6
32105;Lidl;Hoffmannstraße 15
32105;Der Biomarkt;Hoffmannstraße 11
32105;Lidl;Herforder Straße 82
32107;EDEKA Dräger;Bielefelder Straße 5
32107;Penny Markt;Bielefelder Straße 10
32107;Aldi;Am Bexterholz 2
32107;Markant;Hauptstraße 39
32108;LHG;Oerlinghauser Straße 2a
32683;SCHULTE Forst- & Gartentechnik;Hamelner Straße None
32683;Magowsky;Mittelstraße 28
32805;Natur Pur;Allee 12
32832;Magowsky;Stukenbrocker Straße 15
33034;Rewe;Warburger Straße 5
33034;Combi;Ostheimer Straße 40-42
33034;Spezialitäten von Sevda (Yasar Lebensmittel);Wolfskuhle 6
33039;Nahkauf;Marktstraße 40
33100;Carrefour Market;Allée Serr None
33181;Bäckerei Linnenweber;Burgstraße 19
33181;Netto Marken-Discount AG & Co. KG;Bürener Straße 31
33184;Markant;Osttorstraße 6
33184;Combi;Orthagen 3
33332;Edeka Oktai Oglu;Eichenallee 90
33332;Aldi;Kampstraße 20-22
33332;Midyat;Neuenkirchener Straße 81
33332;Mix Markt;Pfälzer Straße 2
33332;Real;Am Anger 22
33332;Gümüs Feinschmecker-Markt;Carl-Bertelsmann-Straße 45
33332;Netto;Carl-Bertelsmann-Straße 75
33332;Lidl;Carl-Bertelsmann-Straße 152
33334;Lebensmittel Thiesbrummel;Verler Straße 336
33334;Edeka Dreesbeimdieke;Haller Straße 100
33334;Aldi;Hans-Böckler-Straße 32
33334;Lidl;Auf dem Stempel 10
33335;JIBI;Brackweder Straße 35
33335;Aldi;Osnabrücker Landstraße 1
33335;Rewe;Osnabrücker Landstraße 1
33335;Frostland;Osnabrücker Landstraße 2-8
33378;Kaufland;Bahnhofstraße 36
33378;Trink Fuchs;Auf der Schulenburg 6
33378;nah&frisch Markt Hermes;Hellingrottstraße 62
33378;Lidl;Feldhüserweg 20
33378;ALDI Nord;Herzebrocker Straße 20
33378;Netto;Gütersloher Straße 75
33378;Lidl;Bielefelder Straße 55
33397;Rewe;Detmolder Straße 10
33397;Atlas Spar;Lange Straße 130
33397;Frischmarkt Bokel;Kirchstraße 1
33415;Elli-Markt;Fürstenstraße 7
33415;Netto Marken-Discount;Gütersloher Straße 71
33415;Bio-Markt Bremehr;Schmiedestrang 33
33415;EDEKA Center Niederschulte;Österwieher Straße 20
33428;Elli-Markt;Hanfstraße 9
33428;Aldi;Prozessionsweg 43
33428;Rewe;Prozessionsweg 41
33428;Schenke;Hesselteicher Straße 4
33428;Netto;Alte Brockhäger Straße 16
33428;penny;Ostheide 13
33428;Lidl;Berliner Ring 40
33442;Rewe;Debusstraße 9
33442;ALDI;Beelener Straße 84
33442;Netto;Beelener Straße 36
33449;Elli;Hauptstraße 54-56
33602;Rewe;August-Bebel-Straße 116a
33602;Mega Food;Herforder Straße 104
33602;Combi;Luisenstraße 54
33602;Combi;Dr. Viktoria-Steinbiß-Straße 3
33602;Nahkauf;Obernstraße 37
33602;Löwenzahn Biofeinkost;Welle 15
33602;Rewe;Bahnhofstraße 26
33602;Gökalp;August-Bebel-Straße 28
33604;Mega Markt;Oelmühlenstraße 105
33604;Sieker Markt;Detmolder Straße 228
33605;Combi;Stieghorster Straße 64
33605;Naafi Shop;Jagdweg 3
33607;E center Schenke;Huberstraße 25
33607;Wiva Markt;Heeper Straße 174
33607;Lidl;Heeper Straße 113
33607;Y. E. Hilal Markt;Wörthstraße 2
33607;Dengel Biomarkt;Teutoburger Straße 65
33609;Lidl;Stadtheider Straße 11
33609;Handelshof Kanne GmbH & Co. KG;Schelpmilser Weg 24
33609;Aldi;Rabenhof 78
33609;Marktkauf;Rabenhof 74
33609;Combi;Eckendorfer Straße 94
33611;Edeka;Engersche Straße 96
33611;Edeka;Hermann-Schäffer-Straße 14
33611;Wiva;Am Vorwerk 33
33611;Netto Marken-Discount;Beckhausstraße 129
33611;Mix Markt;Beckhausstraße 74
33611;Rewe;Beckhausstraße 64
33611;Aldi;Beckhausstraße 64
33613;Combi;Kurze Straße 4-6
33613;Lidl;Babenhauser Straße 18
33613;Penny;Splittenbrede 22
33613;REWE-Center Quermann;Babenhauser Straße 20
33613;Rewe;Apfelstraße 8
33613;Lidl;Jöllenbecker Straße 41
33613;Dengel Biomarkt;Babenhauser Straße 13
33613;Edeka;Lange Straße 3
33613;denn's Biomarkt;Apfelstraße 8
33613;Penny;Jöllenbecker Straße 220-222
33615;EDEKA Niehoff;Große-Kurfürsten-Straße 66
33615;Aldi;Große-Kurfürsten-Straße 82
33615;Dürer Markt;Dürerstraße 57
33615;Markant;Kurt-Schumacher-Straße 25
33615;Centralkauf;Weststraße 67
33615;Netto;Stapenhorststraße 49
33617;Aldi;An der Tonkuhle 2
33647;Combi;Berliner Straße 75
33647;Lidl;Kimbernstraße 1
33647;AS Depo Markt;Winterberger Straße 2
33649;Combi;Borgsen-Allee 2
33649;Aldi;Carl-Severing-Straße 85
33649;EDEKA Böers;Carl-Severing-Straße 91
33649;Hofladen Meyer zu Bentrup;Vogelweide 2
33649;Markant;Föhrenstraße 2
33649;Real;Gütersloher Straße 122
33649;Aldi;Gütersloher Straße 243
33649;LIDL;Kasseler Straße 1
33659;EDEKA Brinkmann;Windelsbleicher Straße 229
33659;Aldi;Windelsbleicher Straße 239
33659;Netto;Breipohls Hof 2
33659;Netto Marken-Discount;Lippstädter Straße 1
33689;Combi Markt;Sennestadtring 1-5
33689;Famila;Hansestraße 1
33689;Cap-Markt Tamar;Werkhofstraße 3
33689;Rewe;Sennestadtring 27-29
33689;Aldi;Am Beckhof 48
33689;Lidl;Industriestraße 8
33699;Markant;Detmolder Straße 674
33699;Netto;Alte Detmolder Straße 43
33699;LIDL;Detmolder Straße 550
33699;ALDI;Oerlinghauser Straße 10
33699;Rewe;Oerlinghauser Straße 8a
33719;Combi;Altenhagener Straße 22
33719;King's;Heeperholz 45
33719;Combi;Heeperholz 45
33719;ALDI;Oldentruper Straße 266
33719;LIDL;Oldentruper Straße 255
33719;Marktkauf;Oldentruper Straße 236
33719;ALDI;Amtmann-Bullrich-Straße 23
33719;Netto;Amtmann-Bullrich-Straße 22
33729;Combi;Braker Straße 71
33729;Netto Marken-Discount;Braker Straße 67
33729;Edeka;Waagestraße 6
33729;Combi;Elverdisser Straße 40
33729;Aldi;Braker Straße 36
33739;Combi;Eickumer Straße 59
33739;Aldi;Beckendorfstraße 3
33739;Combi;Topasstraße 4
33739;Combi;Jöllenbecker Straße 581
33739;Netto Marken-Discount;Amtsstraße 18
33739;Nahkauf;Epiphanienweg 1
33758;Marktkauf;Holter Straße 136
33758;Penny Markt;Sender Straße 8
33758;Lidl;Lüchtenstraße 61
33758;Netto Marken-Discount;Beckersheide 4
33758;Aldi Nord;Holter Straße 137-147
33758;Netto;Holter Straße 240
33758;Senner Garten- und Landschaftsbau Jürgenliemke;Senner Straße 2
33813;Netto;Adolf-Sültemeier-Straße 1
33813;Aldi;Am Kalkofen 7
33813;Mix Markt;Stukenbrocker Weg 18a
33813;Rewe;Holter Straße 61
33824;Rewe;Engerstraße 65
33829;Edeka Niehoff;Jammerpatt 2
33829;Aldi Nord;Bahnhofstraße 19
33829;Markant Salzwedel;Am Uphof 9
34117;Tegut;Königsplatz 61
34117;Aldi Nord;Mauerstraße 11
34117;denn's Biomarkt;Königsplatz 53
34121;Tegut;Wilhelmshöher Allee 89
34121;Rewe;Sternbergstraße 10-12
34121;Aldi Nord;Wittrockstraße 3
34123;Aldi Nord;Leipziger Straße 124
34123;Tegut;Leipziger Straße 128
34123;SB-Union Großmarkt;Heinrich-Hertz-Straße 29
34123;Rewe;Görlitzer Straße 39
34123;Netto;Kasseler Straße 76
34123;Penny-Markt;Kasseler Straße 72
34123;Wefa - Internationale Lebensmittel;Ochshäuser Straße 26
34125;Wefa Multikulti Markt;Weserstraße 39
34125;Lidl Sonderverkauf;Fuldatalstraße 10c
34127;Edeka;Fiedlerstraße 30
34127;Mix Markt;Holländische Straße 41-43
34130;Bio & Sens;Avenue de la Ciboulette 236
34131;Edeka Todenhöfer;Baunsbergstraße 1
34131;Tegut;Wilhelmshöher Allee 253
34131;Biomarkt Greger;Wilhelmshöher Allee 275
34131;Edeka Todenhöfer;Hunrodstraße 1
34134;Rhönmarkt;Rhönplatz 2
34134;Rewe;Frankfurter Straße 225
34134;Aldi;Glockenbruchweg 84
34225;"Edeka Center ""Herkules""";Marktplatz 16
34225;Ratio SB-Warenhaus;Fuldastraße 1-5
34225;Rewe;Johann-Siegmund-Schuckert-Straße 2a
34225;Netto Marken-Discount;Knallhütter Straße 50
34233;Rewe Markt;Ihringshäuser Straße 161
34233;Dorfladen;Kasseler Straße 17
34270;Edeka Markt;Kirchstraße 1
34311;EDEKA René Kröninger e.K.;Ippinghäußer Straße 16
34329;Edeka aktiv-markt Hartung;Kaufunger Straße 9a
34359;Rewe Markt;Vaaker Weg 6
34376;City-Markt;Obere Bahnhofstraße 5
34385;Nahkauf;Mündener Straße 2
34388;Edeka Getränkemarkt;Friedrichsfelder Straße None
34393;Netto;Hofgeismarer Straße None
34396;Nahkauf;Alter Steinweg 18
34414;Aldi Nord;Papenheimer Straße 65-67
34414;Naturkost Brinkman;Unterstraße 74
34414;Netto;Paderborner Tor 107
34454;Elli-Markt;Landstraße 7
34454;Aldi;Bahnhofstraße 96
34454;Thomas Phillips Sonderposten;Teichstraße 8
34454;Rewe;Varnhagenstraße 6
34454;SB-Zentralmarkt;Ostpreußenstraße 66
34454;E-Center Herkules;Georg-Viktor-Straße 2
34466;Nahkauf;Hans-Staden-Straße 52
34471;Aldi;Arolser Straße 19d
34471;Rewe;Steinweg 5
34474;Edeka Markt Diederich;Klappstraße None
34473;Träume für Räume;Stadtberger Weg 1
34513;Kleines Warenhaus;Marktplatz 1
34596;Tegut;Zum Kurpark 2
34596;Edeka;Hauptstraße 5
35066;Natur Kost Waren;Untermarkt 1
35104;Edekamarkt Knipp;Immighäuser Straße None
35110;Edeka;Waldecker Straße 1
35647;Netto;Hasselborner Straße 13-17
35683;REWE XL (Petz);Nixböthestraße 7
35683;Rewe;Hirschwiese 3
35745;Rewe;Konrad-Adenauer-Straße 70
35745;natur pur;Westerwaldstraße 36
35759;Penny;Adolf-Weiss-Straße 7
35781;Herkules Edeka;An der Backstania 1a
35781;Lidl;Kubacher Weg 6
35792;Sabine's Geschenkeoase;Wallstraße None
35794;Rewe;Zum Sportzentrum 6
36043;Güven Lebensmittelmarkt;Heinrichstraße 60
36037;Tegut;Rabanusstraße 3
36037;Biothek;Simpliziusbrunnen 84
36037;Rewe Grasmück;Dalbergstraße 29
36037;Ikame;Vor dem Peterstor 3
36037;Wertmarkt;Leipziger Straße 42
36041;denn's Biomarkt;Kothenbachweg 4
36043;Aldi Süd;Keltenstraße 20
36043;Tegut;Keltenstraße 20
36043;Aldi Süd;Am Emaillierwerk 1
36124;Edeka;Im Streich 1
36124;Aldi;Fuldaer Straße 23
36129;Edeka;Ebersberger Platz 2-4
36137;Lidl;An der Aspe None
36145;Neukauf-Markt Fleck;Morleser Straße 11
36151;Tegut;Marktplatz 3
36154;Rewe;Am Hermetzacker 2
36154;Netto Marken-Discount;Am Hermetzacker 1
36166;Edeka Fürstenberg;Stoppeler Straße 5
36199;Edeka;Waldweg None
36211;EDEKA;Braacher Straße 2
36272;Lidl;Hersfelder Straße 20
36277;Netto;Eisenacher Straße 49-53
36280;Edeka Schneider;Niederrheinische Straße 12a
36287;Gutkauf;Hauptstraße 26
36304;Tegut;An der Au 10
36323;Neeb´s Bauernladen;Riegelbachstraße 7
36341;Nahkauf;Am Wörth 2
36341;Jawoll;Umgehungsstraße 33
37073;Netto;Güterbahnhofstraße 4
37073;Frischemarkt Gellersen;Düstere-Eichen-Weg 21
37073;Aldi;Leinestraße 49
37073;Rewe City;Prinzenstraße 13
37073;Nahkauf;Rosdorfer Weg 12
37073;Wunderbar Unverpackt;Groner-Tor-Straße 22
37073;Sinem;Goethe-Allee 5
37075;Edeka;Weender Landstraße 59
37075;ALDI;Weender Landstraße 59
37075;Thomas Phillips;Weender Landstraße 59
37077;Edeka;Resedaweg 4
37079;ALDI;Am Kauf Park 2
37081;Mix Markt;Backhausstraße 21
37081;Rewe;Sollingstraße 2
37083;Das Biohaus;Benzstraße 2c
37083;Nahkauf;Hauptstraße 46
37083;Vita Nova Göttinger Reformhaus;Hauptstraße 54
37154;Naturkost Northeim;Hinter der Kapelle 11
37154;Edeka Schnabel;Robert-Schnabel-Straße 1
37154;Marktkauf;Hillerser Straße 11
37154;Caritex;Breiter Weg 2
37186;Rewe;Fühlingsweg 4
37186;Netto;Industriestraße None
37191;Rewe;Albrechtshäuser Weg 3
37194;Edeka;Uslarer Straße 9b
37218;tegut... Lädchen;Mündener Straße 17
37269;SB Union Edeka;Thüringer Straße 13
37297;tegut;Am Wasser 4
37574;Woolworth;Marktplatz 5-7
37589;Probst;Zur Kirche None
37603;Lidl;Allersheimer Straße 38
37603;Netto;Papiermühle 7
37603;NP Markt;Böntalstraße 30
37603;Netto;Nordstraße 6
37603;Rewe Altergott oHG;Sollingstraße 54
37619;Nahkauf;Hauptstraße 40
37619;Rewe;Ernst-Reuter-Straße 8
37619;Raiffeisen-Markt;Ernst-Reuter-Straße 4
37619;LIDL;Ernst-Reuter-Straße 9
37619;ALDI;Ernst-Reuter-Straße None
37627;Rewe;Lenner Straße 42
37627;Nahkauf;Breite Straße 14
37627;Lidl;Neue Straße 38
37627;Edeka;Hoopstraße 4
37632;Edeka;Bahnhofstraße 14
37632;Nahkauf;Mühlenbergstraße 17a
37639;Nahkauf;Eversteiner Straße 17
37671;Edeka - E center;Stahler Ufer 8
37671;Rewe-Markt;Schlesische Straße 1
37688;Netto;Bahnhofstraße 40
37688;Ringelblume;Weserstraße 6
37691;E Neukauf D'Amico;Radstaken 1a
38102;Edeka Aktiv Markt Görge;Kastanienallee 18,19
38102;Penny;Kastanienallee 68
38102;Planet Vegan;Altewiekring 20a
38102;Vitaminreich Naturkost Partyservice;Hochstraße 22
38102;Edeka;BraWo-Allee 1
38112;Aldi;Osterbergstraße 15
38173;Penny;Bahnhofstraße 14a
38373;NP;Steinweg 16
38458;Edeka;Weideweg 11
38477;Bahrs;Hauptstraße 34
38524;NORMA;Alte Landstraße 2
38524;EDEKA Gewecke;Dannenbütteler Weg 1
38642;Diekow Frischeland;Danziger Straße 43
40210;Netto City;Stresemannstraße 33
40210;Kömüscü Market;Worringer Straße 104
40210;Edeka Stockheim im Bahnhof;Konrad-Adenauer-Platz 14
40210;Alnatura;Konrad-Adenauer-Platz 11
40210;Kashmir Store;Bismarckstraße 77
40210;Shochiku;Immermannstraße 15
40210;Hanaro Markt;Immermannstraße 45c
40211;Penny;Karl-Anton-Straße 19
40211;Netto;Am Wehrhahn 33
40211;Rewe City;Am Wehrhahn 43
40211;Asia Markt;Kölner Straße 41b
40211;Tak Supermarkt;Kölner Straße 41a
40211;denn's Biomarkt;Am Wehrhahn 28-30
40212;Edeka Zurheide Center Düsseldorf;Berliner Allee 52
40212;Aldi Süd;Schadowstraße 93
40213;Rewe;Carlsplatz 18
40215;Rewe;Scheurenstraße 9
40215;Aldi;Königsallee 106
40215;Şen Market;Morsestraße 4
40215;Netto Marken-Discount;Corneliusstraße 76
40215;Rewe;Kirchfeldstraße 139
40215;Norma;Corneliusstraße 95
40215;Lidl;Königsallee 63-65
40217;Rewe City;Fürstenwall 146
40217;Aldi;Friedrichstraße 133
40217;Reformhaus Goll;Friedrichstraße 11
40217;Real;Friedrichstraße 152
40219;Netto Marken-Discount;Lorettostraße 26
40219;Netto Marken-Discount;Gladbacher Straße 53
40219;Rewe;Bilker Allee 57
40221;Leben-findet-Stadt-Halle;Uedesheimer Straße 2
40223;Netto Marken-Discount;Brunnenstraße 50
40223;Aldi;Aachener Straße 70a
40223;SuperBioMarkt;Aachener Straße 57
40223;Natürlich Natürlich;Brunnenstraße 22
40223;ALDI Bilk (Süd);Aachener Straße 126
40223;Edeka Paschmann;Suitbertusstraße 127
40223;PENNY Markt Bilker Corner;Suitbertusstraße 89
40223;ALDI;Fleher Straße 40
40223;Lidl;Aachener Straße 152
40223;Edeka;Aachener Straße 166
40223;LIDL Friedrichstadt;Oberbilker Allee 61
40223;Rewe;Oberbilker Allee 55
40223;G.F.T Hypermarket;Brunnenstraße 69
40225;Penny;Himmelgeister Straße 66
40225;Rewe;Himmelgeister Straße 81
40225;Netto Marken-Discount;Himmelgeister Straße 86
40227;Netto Oberbilk;Oberbilker Allee 201
40227;Penny;Kölner Straße 270
40227;Edeka Tschoepe;Kölner Straße 252
40227;Netto;Oberbilker Allee 78
40227;Netto Marken-Discount;Ellerstraße 123
40227;Aussar Markt;Ellerstraße 66
40227;ALDI Oberbilk;Oberbilker Allee 237
40227;Marjan Market;Eisenstraße 15
40227;Afro Shop;Heerstraße 27
40229;Center Shop;Gumbertstraße 129
40229;Netto Marken-Discount;Gumbertstraße 178
40229;Nah & Frisch;Peter-Richarz-Straße 20
40229;LIDL Eller;Darmstädter Straße 2
40229;Netto;Wormser Weg 3a
40231;Penny Markt;Reisholzer Straße 48
40231;REWE CITY;Zeppelinstraße 3-7
40231;REWE City;Reisholzer Straße 13
40231;PENNY Markt;Am Karlshof 22
40231;ALDI Lierenfeld;Kündgensweg 2
40233;REWE Flingern-Süd;Ronsdorfer Straße 55
40233;LIDL Flingern-Süd;Fichtenstraße 4
40233;Rewe City;Ackerstraße 183-185
40233;Libanesischer Supermarkt;Erkrather Straße 89
40233;Türkischer Supermarkt Ergül;Erkrather Straße 105
40233;Netto;Albertstraße 44
40233;Netto;Fichtenstraße 129
40233;ALDI Flingern-Süd;Krahestraße 1
40233;ALDI Flingern-Süd;Erkrather Straße 248
40233;Netto Marken-Discount City;Birkenstraße 95
40235;Rewe;Grafenberger Allee 368
40235;Netto City Filiale;Hoffeldstraße 55-57
40235;Rewe;Bruchstraße 89
40235;Emmas Enkel;Schlüterstraße 3b
40235;Netto City;Grafenberger Allee 399
40235;LIDL Flingern-Nord;Bruchstraße 94a
40235;Aldi;Gaußstraße 24
40237;Netto Marken-Discount;Grafenberger Allee 62
40237;Rewe City;Rethelstraße 135-137
40237;Rewe;Rethelstraße 154 - 156
40237;Reformhaus Bacher;Rethelstraße 166
40237;Netto Marken-Discount;Lindemannstraße 83
40237;Lidl;Grafenberger Allee 289c
40239;Netto Marken-Discount;Brehmstraße 39
40239;LIDL Düsseltal;Buscherstraße 5a
40239;ALDI Düsseltal;Ahnfeldstraße 2
40468;Netto Marken-Discount;Unterrather Straße 106
40468;ALDI Lichtenbroich;Kieshecker Weg 100
40468;Aldi;An der Piwipp 86
40468;Rewe;Ulmenstraße 299
40470;Netto;Münsterstraße 396
40470;ALDI Mörsenbroich;Vogelsanger Weg 33
40470;Rewe;Zur alten Kaserne 2
40472;Continent;Münsterstraße 497
40472;LIDL Rath;Marler Straße 4
40472;Netto Rath;Rather Kreuzweg 91
40472;ALDI Rath;Bochumer Straße 41
40472;Penny;Oberrather Straße 8
40474;Aldi Süd;Kaiserswerther Straße 409
40474;BioHaus;Niederrheinstraße 71
40474;Rewe City;Terminal Ring 1
40474;Edeka;Kaiserswerther Straße 270
40474;Ringeltaube;Frachtstraße 27
40474;EDEKA;Niederrheinstraße 84
40474;ALDI Lohausen;Niederrheinstraße 166
40476;EDEKA xpress Shariat;Golzheimer Straße 129
40476;Deniz Market;Ulmenstraße 84
40476;ALDI Derendorf;Münsterstraße 62
40477;Rewe;Tußmannstraße 61
40477;Edeka;Nordstraße 90
40477;Edeka;Nettelbeckstraße 8
40477;Aldi;Duisburger Straße 24
40477;SuperBioMarkt;Nordstraße 82
40477;Reformhaus Pothmann;Mauerstraße 2
40477;BUTLERS;Nordstraße 76
40477;Rewe;Nordstraße 44
40489;Netto;Hermann-Schauten-Weg 22
40489;Edeka Steinert;Angermunder Straße 40
40489;Rewe;Friedrich-von-Spee-Straße 10
40489;LIDL Angermund;Pfarrer-Holl-Weg 21
40489;Nahkauf;Kalkstraße 26b
40545;Feinkost Cayan;Belsenstraße 16
40545;Netto;Oberkasseler Straße 157-159
40547;Aldi;Hansaallee 10
40549;Nikolaou GmbH;Heesenstraße 90
40549;Netto;Heerdter Landstraße 181
40549;Penny;Wiesenstraße 30
40549;Aldi;Heerdter Landstraße 115
40549;SuperBioMarkt;Theo-Champion-Straße 9
40549;Real;Schiessstraße 31
40589;ALDI;Kölner Landstraße 437-441
40589;ALDI Süd;Ickerswarder Straße 172
40589;LIDL;Kölner Landstraße 435
40589;Naturkost;Itterstraße 36
40591;ALDI;Kölner Landstraße 209
40591;Rewe;Kölner Landstraße 211
40591;ALDI Oberbilk (Süd);Harffstraße 24
40591;Edeka Center Celik Wersten;Harffstraße 53
40593;Edeka;Tübinger Straße 2
40593;nah & frisch;Corellistraße 6-8
40597;SuperBioMarkt AG;Hauptstraße 47
40597;Purabio - Unverpackt- & Bioladen;Benrodestraße 39
40597;LIDL Benrath;Hasselsstraße 1
40597;Rewe;Hauptstraße 8
40597;Aldi Süd;Paulsmühlenstraße 20
40599;Netto;Potsdamer Straße 49
40599;Daorung Asia Shop;Henkelstraße 259
40599;Netto;Hasselsstraße 60
40599;ALDI Reisholz Nord;Reisholzer Bahnstraße 29
40599;LIDL Reisholz;Stephanstraße 5
40599;EDEKA - Zurheide;Nürnberger Straße 40
40599;Aldi Süd;Nürnberger Straße 37
40625;Aldi Süd;Kölner Tor 16
40625;Rewe;Heyestraße 128
40625;Edeka;Benderstraße 52-54
40625;Netto Marken-Discount;Benderstraße 123
40625;SuperBioMarkt;Benderstraße 43
40625;Lidl;Dreherstraße 175
40627;Edeka;Glashüttenstraße 13
40627;Penny;Am Kleinforst 1
